BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,1,HILARIOUS,FUNNY,Related,985,1476,111,211,NaN,-46933.6,rm_miss
Main,1,2,KITTEN,CAT,Related,1057,1568,111,211,NaN,-49882.5,rm_miss
Main,1,3,DEPART,CRACKER,Unrelated,901,1586,121,221,NaN,-52748.1,rm_miss
Main,1,4,CONSTRUCT,DOLPHIN,Unrelated,1028,1571,121,221,NaN,-55763.6,rm_miss
Main,1,5,OAK,TREE,Related,1072,1562,111,211,NaN,-58795.8,rm_miss
Main,1,6,DIAMOND,RIGHT,Unrelated,1025,1493,121,221,201,48.9,rm_hit
Main,1,7,CHEDDAR,CHEESE,Related,922,1531,111,211,202,281,rm_incorrect
Main,1,8,OFF,ON,Related,924,1404,111,211,201,639.3,rm_hit
Main,1,9,FLUNK,DAD,Unrelated,948,1466,121,221,201,674.3,rm_hit
Main,1,10,CUP,OUT,Unrelated,990,1407,121,221,201,952.6,rm_hit
Main,1,11,CLEVER,EAR,Unrelated,1071,1458,121,221,201,838.2,rm_hit
Main,1,12,BRAWL,FIGHT,Related,1071,1530,111,211,202,1185.8,rm_incorrect
Main,1,13,TOAD,FROG,Related,1051,1570,111,211,201,923.5,rm_hit
Main,1,14,DENIM,JEANS,Related,996,1567,111,211,202,1717.8,rm_incorrect
Main,1,15,RODENT,BONE,Unrelated,959,1405,121,221,202,1201.5,rm_incorrect
Main,1,16,SOBER,EGG,Unrelated,938,1513,121,221,201,1221.1,rm_hit
Main,1,17,SCENT,GROOM,Unrelated,1029,1549,121,221,201,1736.1,rm_hit
Main,1,18,CLIMBER,CLOTHES,Unrelated,900,1495,121,221,201,903,rm_hit
Main,1,19,STONE,WIFE,Unrelated,986,1548,121,221,201,1012.7,rm_hit
Main,1,20,LARGE,BOOK,Unrelated,946,1431,121,221,201,745.6,rm_hit
Main,1,21,BEGINNING,END,Related,1023,1553,111,211,201,825.6,rm_hit
Main,1,22,PHYSICIAN,DOCTOR,Related,947,1439,111,211,201,654.6,rm_hit
Main,1,23,WRENCH,BABY,Unrelated,935,1440,121,221,201,912.3,rm_hit
Main,1,24,PAIL,DOWN,Unrelated,968,1470,121,221,201,1416.5,rm_hit
Main,1,25,DILL,PICKLE,Related,1029,1418,111,211,202,1165.4,rm_incorrect
Main,1,26,TABLE,CHAIR,Related,1034,1574,111,211,201,724.5,rm_hit
Main,1,27,LOW,HIGH,Related,900,1557,111,211,201,594.1,rm_hit
Main,1,28,SLIP,NO,Unrelated,963,1400,121,221,201,885.7,rm_hit
Main,1,29,NOVEL,NAIL,Unrelated,1028,1560,121,221,201,941.3,rm_hit
