BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,1,JOG,RUN,Related,921,1488,111,211,201,405.5,rm_hit
Main,1,2,CLEVER,EAR,Unrelated,988,1564,121,221,201,475.8,rm_hit
Main,1,3,HALT,STOP,Related,919,1537,111,211,201,385.4,rm_hit
Main,1,4,EVEN,CANDLE,Unrelated,1027,1440,121,221,201,355.7,rm_hit
Main,1,5,HILARIOUS,FUNNY,Related,908,1442,111,211,201,526,rm_hit
Main,1,6,BRAWL,FIGHT,Related,956,1537,111,211,201,374.9,rm_hit
Main,1,7,DESPISE,HATE,Related,950,1545,111,211,201,428.6,rm_hit
Main,1,8,BEFORE,AFTER,Related,991,1471,111,211,201,303.6,rm_hit
Main,1,9,PHYSICIAN,DOCTOR,Related,901,1538,111,211,201,329.8,rm_hit
Main,1,10,TROUSERS,PANTS,Related,927,1456,111,211,201,456.1,rm_hit
Main,1,11,PAIL,DOWN,Unrelated,1063,1514,121,221,201,427.9,rm_hit
Main,1,12,STONE,WIFE,Unrelated,966,1581,121,221,201,433.4,rm_hit
Main,1,13,CHEDDAR,CHEESE,Related,1056,1508,111,211,201,424.4,rm_hit
Main,1,14,CLIMBER,CLOTHES,Unrelated,907,1600,121,221,201,472,rm_hit
Main,1,15,COB,CORN,Related,909,1479,111,211,201,500.4,rm_hit
Main,1,16,TOSS,UNDERSTAND,Unrelated,1077,1411,121,221,201,374.7,rm_hit
Main,1,17,CONSTRUCT,DOLPHIN,Unrelated,1039,1547,121,221,201,485.7,rm_hit
Main,1,18,KITTEN,CAT,Related,1099,1530,111,211,201,324.7,rm_hit
Main,1,19,LARGE,BOOK,Unrelated,1008,1445,121,221,201,463.6,rm_hit
Main,1,20,SLIP,NO,Unrelated,1083,1423,121,221,201,411.2,rm_hit
Main,1,21,OFF,ON,Related,994,1494,111,211,201,401.3,rm_hit
Main,1,22,TUNA,FISH,Related,989,1577,111,211,201,415,rm_hit
Main,1,23,SOBER,EGG,Unrelated,969,1434,121,221,201,346,rm_hit
Main,1,24,RODENT,BONE,Unrelated,1087,1544,121,221,201,406.3,rm_hit
Main,1,25,QUACK,DUCK,Related,978,1499,111,211,201,345.9,rm_hit
Main,1,26,BOUQUET,FLOWERS,Related,1091,1599,111,211,201,322.9,rm_hit
Main,1,27,AUNT,UNCLE,Related,969,1493,111,211,201,397.2,rm_hit
Main,1,28,DILL,PICKLE,Related,1058,1524,111,211,201,375.5,rm_hit
Main,1,29,DENIM,JEANS,Related,1041,1585,111,211,201,313.2,rm_hit
Main,1,30,QUIZ,TEST,Related,949,1550,111,211,201,500.8,rm_hit
Main,1,31,OAK,TREE,Related,983,1539,111,211,201,336.5,rm_hit
Main,1,32,CHAPTER,LIE,Unrelated,922,1409,121,221,201,438.8,rm_hit
Main,1,33,BREEZE,SLEEP,Unrelated,910,1490,121,221,201,490.4,rm_hit
Main,1,34,FLUNK,DAD,Unrelated,995,1405,121,221,201,391.4,rm_hit
Main,1,35,PERSPIRE,SWEAT,Related,1097,1416,111,211,201,387.6,rm_hit
Main,1,36,PEPPERONI,PIZZA,Related,978,1450,111,211,201,396.6,rm_hit
Main,1,37,BAIT,LATE,Unrelated,1011,1453,121,221,201,642.9,rm_hit
Main,1,38,WEARY,STAY,Unrelated,1089,1531,121,221,201,854.5,rm_hit
Main,1,39,FOLLOW,PUSH,Unrelated,972,1591,121,221,201,643.5,rm_hit
Main,1,40,DUSK,HEADACHE,Unrelated,951,1452,121,221,201,510.5,rm_hit
Main,1,41,MEN,MONEY,Unrelated,1062,1591,121,221,201,511.8,rm_hit
Main,1,42,HE,SHE,Related,1040,1546,111,211,201,318.8,rm_hit
Main,1,43,CUP,OUT,Unrelated,1049,1499,121,221,201,415.8,rm_hit
Main,1,44,DEPART,CRACKER,Unrelated,1025,1539,121,221,201,403.5,rm_hit
Main,1,45,SPLASH,HER,Unrelated,956,1572,121,221,201,472.5,rm_hit
Main,1,46,RAYS,BUTTER,Unrelated,909,1536,121,221,201,413.4,rm_hit
Main,1,47,TABLE,CHAIR,Related,967,1438,111,211,201,730.4,rm_hit
Main,1,48,WRENCH,BABY,Unrelated,1098,1575,121,221,201,438.1,rm_hit
Main,1,49,DIAMOND,RIGHT,Unrelated,1017,1401,121,221,201,511,rm_hit
Main,1,50,JIGSAW,PUZZLE,Related,950,1400,111,211,201,538,rm_hit
Main,1,51,PLANET,MOVIE,Unrelated,1035,1503,121,221,201,449.6,rm_hit
Main,1,52,SCENT,GROOM,Unrelated,978,1445,121,221,201,639.2,rm_hit
Main,1,53,EXHAUSTED,TIRED,Related,1035,1431,111,211,201,348.9,rm_hit
Main,1,54,NOVEL,NAIL,Unrelated,1074,1527,121,221,201,361.2,rm_hit
Main,1,55,LOW,HIGH,Related,1082,1487,111,211,201,257.5,rm_hit
Main,1,56,BEGINNING,END,Related,951,1514,111,211,201,369.1,rm_hit
Main,1,57,DILEMMA,THIRST,Unrelated,929,1568,121,221,201,456.1,rm_hit
Main,1,58,SKETCH,DRAW,Related,1061,1548,111,211,201,287.8,rm_hit
Main,1,59,ROAR,SISTER,Unrelated,978,1523,121,221,201,747.4,rm_hit
Main,1,60,TOAD,FROG,Related,998,1594,111,211,201,551.1,rm_hit
Main,2,61,LIBRARY,BOOK,Related,960,1509,112,212,201,313.5,rm_hit
Main,2,62,TARDY,LATE,Related,980,1468,112,212,201,310.5,rm_hit
Main,2,63,WARDROBE,CLOTHES,Related,946,1559,112,212,201,302.8,rm_hit
Main,2,64,FLIPPER,DOLPHIN,Related,931,1515,112,212,201,459.7,rm_hit
Main,2,65,QUIVER,DUCK,Unrelated,985,1584,122,222,201,664.7,rm_hit
Main,2,66,MOM,DAD,Related,949,1415,112,212,201,340.4,rm_hit
Main,2,67,COMPREHEND,UNDERSTAND,Related,902,1533,112,212,201,600.6,rm_hit
Main,2,68,CRIB,BABY,Related,907,1539,112,212,201,271.6,rm_hit
Main,2,69,REMAIN,STAY,Related,947,1408,112,212,201,676.6,rm_hit
Main,2,70,SOCK,FLOWERS,Unrelated,1053,1413,122,222,201,466.8,rm_hit
Main,2,71,HONK,PUZZLE,Unrelated,900,1466,122,222,201,535.1,rm_hit
Main,2,72,UNSOLVED,AFTER,Unrelated,943,1400,122,222,201,607.4,rm_hit
Main,2,73,WICK,CANDLE,Related,1030,1472,112,212,201,303.1,rm_hit
Main,2,74,HIM,HER,Related,1081,1520,112,212,201,321.3,rm_hit
Main,2,75,HUSBAND,WIFE,Related,976,1514,112,212,201,326.3,rm_hit
Main,2,76,BOX,PANTS,Unrelated,1086,1508,122,222,201,431.3,rm_hit
Main,2,77,SALTINE,CRACKER,Related,1085,1402,112,212,201,232.3,rm_hit
Main,2,78,DESIRE,DOCTOR,Unrelated,1078,1506,122,222,201,485.9,rm_hit
Main,2,79,UP,DOWN,Related,1000,1415,112,212,201,362.4,rm_hit
Main,2,80,YOLK,EGG,Related,1010,1436,112,212,201,273.9,rm_hit
Main,2,81,CROCODILE,ON,Unrelated,1074,1568,122,222,201,513.8,rm_hit
Main,2,82,NAP,SLEEP,Related,1082,1428,112,212,201,312.8,rm_hit
Main,2,83,BROOM,SWEAT,Unrelated,960,1555,122,222,201,489.8,rm_hit
Main,2,84,PARROT,DRAW,Unrelated,1035,1447,122,222,201,346.8,rm_hit
Main,2,85,SWIFT,TEST,Unrelated,907,1524,122,222,201,421,rm_hit
Main,2,86,IMMEDIATE,FIGHT,Unrelated,977,1594,122,222,201,505.3,rm_hit
Main,2,87,LEFT,RIGHT,Related,991,1487,112,212,201,322.4,rm_hit
Main,2,88,SOBER,FUNNY,Unrelated,903,1419,122,222,201,379.9,rm_hit
Main,2,89,ANATOMY,HATE,Unrelated,1073,1567,122,222,201,360.9,rm_hit
Main,2,90,HAMMER,NAIL,Related,1010,1529,112,212,201,378.6,rm_hit
Main,2,91,MARROW,BONE,Related,971,1446,112,212,201,607.6,rm_hit
Main,2,92,MIGRAINE,HEADACHE,Related,932,1551,112,212,201,345.2,rm_hit
Main,2,93,CINEMA,MOVIE,Related,931,1466,112,212,201,334.8,rm_hit
Main,2,94,BROTHER,SISTER,Related,961,1542,112,212,201,270.4,rm_hit
Main,2,95,YES,NO,Related,1071,1402,112,212,201,294.8,rm_hit
Main,2,96,FROSTING,PIZZA,Unrelated,964,1528,122,222,201,425,rm_hit
Main,2,97,CRACKLE,TREE,Unrelated,1058,1446,122,222,201,474,rm_hit
