BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,88,SOCK,FLOWERS,Unrelated,997,1479,122,222,201,588.6,rm_hit
Main,2,89,WALLET,STOP,Unrelated,1044,1537,122,222,201,472.1,rm_hit
Main,2,90,CINEMA,MOVIE,Related,1010,1477,112,212,201,331.1,rm_hit
Main,2,91,GLANCE,END,Unrelated,933,1519,122,222,201,715.3,rm_hit
Main,2,92,MOM,DAD,Related,1099,1530,112,212,201,315.7,rm_hit
Main,2,93,EMPLOYMENT,CAT,Unrelated,1062,1582,122,222,201,468.7,rm_hit
Main,2,94,COMPREHEND,UNDERSTAND,Related,907,1510,112,212,201,465.6,rm_hit
Main,2,95,FIB,LIE,Related,964,1513,112,212,201,479.3,rm_hit
Main,2,96,ONCE,FISH,Unrelated,1031,1578,122,222,201,514.3,rm_hit
Main,2,97,UNSOLVED,AFTER,Unrelated,977,1442,122,222,201,572.6,rm_hit
Main,2,98,HUSBAND,WIFE,Related,959,1550,112,212,201,324.9,rm_hit
Main,2,99,BROOM,SWEAT,Unrelated,1030,1510,122,222,201,414.6,rm_hit
Main,2,100,MARROW,BONE,Related,998,1569,112,212,201,603,rm_hit
Main,2,101,LEFT,RIGHT,Related,942,1529,112,212,201,318,rm_hit
Main,2,102,BEETLE,FROG,Unrelated,913,1504,122,222,202,540.9,rm_incorrect
Main,2,103,BRIDE,GROOM,Related,961,1527,112,212,201,331.3,rm_hit
Main,2,104,CRACKLE,TREE,Unrelated,1095,1527,122,222,201,498.9,rm_hit
Main,2,105,HINGE,CHEESE,Unrelated,951,1505,122,222,201,544.6,rm_hit
Main,2,106,PROFIT,UNCLE,Unrelated,974,1549,122,222,201,621.5,rm_hit
Main,2,107,CRIB,BABY,Related,924,1438,112,212,201,475.2,rm_hit
Main,2,108,QUIVER,DUCK,Unrelated,943,1560,122,222,201,452.8,rm_hit
Main,2,109,ANATOMY,HATE,Unrelated,956,1421,122,222,201,552.5,rm_hit
Main,2,110,FROSTING,PIZZA,Unrelated,1003,1519,122,222,201,656.7,rm_hit
Main,2,111,PRIM,HIGH,Unrelated,998,1574,122,222,201,525,rm_hit
Main,2,112,REMAIN,STAY,Related,1005,1459,112,212,201,670.7,rm_hit
Main,2,113,PARROT,DRAW,Unrelated,972,1431,122,222,201,598.4,rm_hit
Main,2,114,SHOVE,PUSH,Related,1041,1549,112,212,201,700,rm_hit
Main,2,115,UP,DOWN,Related,983,1519,112,212,201,367.7,rm_hit
Main,2,116,CASH,MONEY,Related,992,1548,112,212,201,651.9,rm_hit
Main,2,117,STING,SHE,Unrelated,1021,1471,122,222,201,502.2,rm_hit
Main,2,118,HIM,HER,Related,974,1455,112,212,201,501.2,rm_hit
Main,2,119,BOX,PANTS,Unrelated,987,1423,122,222,201,668.8,rm_hit
Main,2,120,DAGGER,JEANS,Unrelated,1025,1479,122,222,201,531.2,rm_hit
