BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,1,WICK,CANDLE,Related,911,1591,112,212,201,434.2,rm_hit
Main,2,2,BRIDE,GROOM,Related,960,1476,112,212,201,476.6,rm_hit
Main,2,3,HONK,PUZZLE,Unrelated,1036,1449,122,222,201,504.9,rm_hit
Main,2,4,HIM,HER,Related,951,1423,112,212,201,425.8,rm_hit
Main,2,5,LEFT,RIGHT,Related,1035,1473,112,212,201,408.2,rm_hit
Main,2,6,COMPREHEND,UNDERSTAND,Related,986,1438,112,212,201,734.4,rm_hit
Main,2,7,CRIB,BABY,Related,1080,1512,112,212,201,730.7,rm_hit
Main,2,8,QUENCH,THIRST,Related,970,1566,112,212,201,616.4,rm_hit
Main,2,9,SHOVE,PUSH,Related,1066,1535,112,212,201,672,rm_hit
Main,2,10,GLANCE,END,Unrelated,964,1460,122,222,201,629,rm_hit
Main,2,11,CASH,MONEY,Related,908,1431,112,212,201,422.6,rm_hit
Main,2,12,YOLK,EGG,Related,999,1576,112,212,201,598.2,rm_hit
Main,2,13,SWIFT,TEST,Unrelated,1031,1590,122,222,201,622.6,rm_hit
Main,2,14,CINEMA,MOVIE,Related,1043,1461,112,212,201,429.6,rm_hit
Main,2,15,PARROT,DRAW,Unrelated,1048,1513,122,222,201,561.9,rm_hit
Main,2,16,CRACKLE,TREE,Unrelated,944,1590,122,222,201,752.2,rm_hit
Main,2,17,EMPLOYMENT,CAT,Unrelated,960,1582,122,222,201,682.5,rm_hit
Main,2,18,ONCE,FISH,Unrelated,969,1421,122,222,201,669.6,rm_hit
Main,2,19,UP,DOWN,Related,1023,1503,112,212,201,500.6,rm_hit
Main,2,20,PEANUT,RUN,Unrelated,942,1468,122,222,201,491.5,rm_hit
Main,2,21,MARROW,BONE,Related,968,1400,112,212,201,395.7,rm_hit
Main,2,22,DESIRE,DOCTOR,Unrelated,982,1441,122,222,201,589.3,rm_hit
Main,2,23,HUSBAND,WIFE,Related,1097,1468,112,212,201,528.3,rm_hit
Main,2,24,IN,OUT,Related,1040,1445,112,212,201,420.6,rm_hit
Main,2,25,MARGARINE,BUTTER,Related,970,1493,112,212,201,484.9,rm_hit
Main,2,26,MIGRAINE,HEADACHE,Related,1077,1597,112,212,201,718.7,rm_hit
Main,2,27,ANATOMY,HATE,Unrelated,966,1470,122,222,201,584.8,rm_hit
Main,2,28,WARDROBE,CLOTHES,Related,1064,1422,112,212,201,588.6,rm_hit
Main,2,29,NAP,SLEEP,Related,1074,1450,112,212,201,400.8,rm_hit
Main,2,30,DAGGER,JEANS,Unrelated,956,1497,122,222,201,561.2,rm_hit
Main,2,31,SOCK,FLOWERS,Unrelated,1022,1470,122,222,201,661.4,rm_hit
Main,2,32,SOBER,FUNNY,Unrelated,1030,1400,122,222,201,778.4,rm_hit
Main,2,33,LIBRARY,BOOK,Related,1019,1459,112,212,201,530.6,rm_hit
Main,2,34,FLIPPER,DOLPHIN,Related,978,1430,112,212,201,753.6,rm_hit
Main,2,35,HAPPY,CORN,Unrelated,958,1500,122,222,201,722.5,rm_hit
Main,2,36,UNSOLVED,AFTER,Unrelated,915,1428,122,222,201,1034.8,rm_hit
Main,2,37,HINGE,CHEESE,Unrelated,1072,1440,122,222,201,831.8,rm_hit
Main,2,38,BOX,PANTS,Unrelated,969,1583,122,222,201,640.1,rm_hit
