BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,1,MOM,DAD,Related,1036,1555,112,212,201,402.1,rm_hit
Main,2,2,SOBER,FUNNY,Unrelated,1020,1441,122,222,201,707.6,rm_hit
Main,2,3,HIM,HER,Related,1079,1497,112,212,201,407.3,rm_hit
Main,2,4,UNSOLVED,AFTER,Unrelated,970,1516,122,222,201,797.6,rm_hit
Main,2,5,SHOVE,PUSH,Related,998,1571,112,212,201,745.9,rm_hit
Main,2,6,YES,NO,Related,983,1500,112,212,201,372.9,rm_hit
Main,2,7,SWIFT,TEST,Unrelated,1090,1474,122,222,201,621.9,rm_hit
Main,2,8,NAP,SLEEP,Related,1042,1528,112,212,201,825.6,rm_hit
Main,2,9,BEETLE,FROG,Unrelated,954,1565,122,222,201,903.2,rm_hit
Main,2,10,PARROT,DRAW,Unrelated,957,1589,122,222,201,770.8,rm_hit
Main,2,11,CRIB,BABY,Related,989,1495,112,212,201,580.5,rm_hit
Main,2,12,MIGRAINE,HEADACHE,Related,1025,1597,112,212,201,784.1,rm_hit
Main,2,13,FROSTING,PIZZA,Unrelated,1070,1468,122,222,201,678.5,rm_hit
Main,2,14,STING,SHE,Unrelated,1055,1433,122,222,201,746.9,rm_hit
Main,2,15,SALTINE,CRACKER,Related,1074,1470,112,212,201,1111.1,rm_hit
Main,2,16,HINGE,CHEESE,Unrelated,929,1526,122,222,201,680.1,rm_hit
Main,2,17,MARROW,BONE,Related,1005,1518,112,212,201,531.7,rm_hit
Main,2,18,SOCK,FLOWERS,Unrelated,913,1448,122,222,201,579.3,rm_hit
Main,2,19,ONCE,FISH,Unrelated,940,1526,122,222,201,700.3,rm_hit
Main,2,20,QUIVER,DUCK,Unrelated,1043,1545,122,222,201,717.9,rm_hit
Main,2,21,IN,OUT,Related,1009,1592,112,212,201,402.4,rm_hit
Main,2,22,QUENCH,THIRST,Related,1074,1540,112,212,201,752.1,rm_hit
Main,2,23,FIB,LIE,Related,1078,1519,112,212,202,615.7,rm_incorrect
Main,2,24,HAPPY,CORN,Unrelated,1100,1467,122,222,201,728.1,rm_hit
Main,2,25,PEANUT,RUN,Unrelated,1000,1548,122,222,201,670.4,rm_hit
Main,2,26,CROCODILE,ON,Unrelated,1019,1575,122,222,201,632.7,rm_hit
Main,2,27,HONK,PUZZLE,Unrelated,1048,1563,122,222,201,584.4,rm_hit
Main,2,28,UP,DOWN,Related,920,1546,112,212,201,622,rm_hit
Main,2,29,CASH,MONEY,Related,1082,1459,112,212,201,365.8,rm_hit
Main,2,30,BROOM,SWEAT,Unrelated,1017,1421,122,222,201,579.5,rm_hit
Main,2,31,DIME,PICKLE,Unrelated,1048,1504,122,222,201,593.6,rm_hit
Main,2,32,CRACKLE,TREE,Unrelated,1022,1503,122,222,201,662,rm_hit
Main,2,33,MARGARINE,BUTTER,Related,1080,1536,112,212,201,527.6,rm_hit
Main,2,34,BRIDE,GROOM,Related,960,1571,112,212,201,612.6,rm_hit
Main,2,35,DESIRE,DOCTOR,Unrelated,931,1402,122,222,201,729.6,rm_hit
Main,2,36,LOBE,EAR,Related,1075,1442,112,212,201,639.2,rm_hit
Main,2,37,ESCARGOT,TIRED,Unrelated,1100,1515,122,222,201,562.2,rm_hit
Main,2,38,LEFT,RIGHT,Related,1001,1527,112,212,201,510.5,rm_hit
Main,2,39,LIBRARY,BOOK,Related,919,1537,112,212,201,701.5,rm_hit
Main,2,40,BOX,PANTS,Unrelated,912,1453,122,222,201,500.5,rm_hit
Main,2,41,COMPREHEND,UNDERSTAND,Related,935,1475,112,212,201,594.5,rm_hit
Main,2,42,TARDY,LATE,Related,1082,1550,112,212,201,388.7,rm_hit
Main,2,43,ANATOMY,HATE,Unrelated,1003,1584,122,222,201,471.7,rm_hit
Main,2,44,FLIPPER,DOLPHIN,Related,1099,1402,112,212,201,501.4,rm_hit
Main,2,45,HUSBAND,WIFE,Related,1036,1428,112,212,201,341,rm_hit
Main,2,46,YOLK,EGG,Related,906,1565,112,212,201,392,rm_hit
Main,2,47,REMAIN,STAY,Related,1081,1516,112,212,201,759,rm_hit
Main,2,48,IMMEDIATE,FIGHT,Unrelated,981,1548,122,222,201,531.9,rm_hit
Main,2,49,PROFIT,UNCLE,Unrelated,982,1517,122,222,201,695.6,rm_hit
Main,2,50,DAGGER,JEANS,Unrelated,1100,1522,122,222,201,576,rm_hit
Main,2,51,GLANCE,END,Unrelated,970,1564,122,222,201,820.9,rm_hit
Main,2,52,EMPLOYMENT,CAT,Unrelated,975,1493,122,222,201,599.9,rm_hit
Main,2,53,PRIM,HIGH,Unrelated,909,1546,122,222,201,704.2,rm_hit
Main,2,54,HAMMER,NAIL,Related,1009,1561,112,212,201,578.5,rm_hit
Main,2,55,WICK,CANDLE,Related,1081,1526,112,212,201,849.6,rm_hit
Main,2,56,SHINGLE,CHAIR,Unrelated,986,1405,122,222,201,917.8,rm_hit
Main,2,57,CINEMA,MOVIE,Related,910,1579,112,212,201,601.4,rm_hit
Main,2,58,BROTHER,SISTER,Related,910,1409,112,212,201,326.5,rm_hit
Main,2,59,WARDROBE,CLOTHES,Related,939,1583,112,212,201,393.3,rm_hit
Main,2,60,WALLET,STOP,Unrelated,908,1557,122,222,201,566.4,rm_hit
Main,1,61,BOUQUET,FLOWERS,Related,1081,1406,111,211,201,347,rm_hit
Main,1,62,JIGSAW,PUZZLE,Related,955,1531,111,211,201,397.2,rm_hit
Main,1,63,BAIT,LATE,Unrelated,1022,1569,121,221,201,488.2,rm_hit
Main,1,64,PHYSICIAN,DOCTOR,Related,908,1410,111,211,201,397.8,rm_hit
Main,1,65,DEPART,CRACKER,Unrelated,930,1420,121,221,201,576.7,rm_hit
Main,1,66,DIAMOND,RIGHT,Unrelated,1088,1563,121,221,201,725.8,rm_hit
Main,1,67,STONE,WIFE,Unrelated,1010,1564,121,221,201,631.4,rm_hit
Main,1,68,ROAR,SISTER,Unrelated,1021,1531,121,221,201,681.1,rm_hit
Main,1,69,DESPISE,HATE,Related,950,1587,111,211,201,318.7,rm_hit
Main,1,70,BEGINNING,END,Related,1078,1473,111,211,202,813.2,rm_incorrect
Main,1,71,MEN,MONEY,Unrelated,1072,1527,121,221,202,320,rm_incorrect
Main,1,72,EXHAUSTED,TIRED,Related,924,1484,111,211,201,726.4,rm_hit
Main,1,73,TOSS,UNDERSTAND,Unrelated,1089,1528,121,221,201,624.7,rm_hit
Main,1,74,QUIZ,TEST,Related,982,1579,111,211,201,508.9,rm_hit
Main,1,75,PERSPIRE,SWEAT,Related,936,1456,111,211,201,529.3,rm_hit
Main,1,76,HILARIOUS,FUNNY,Related,1060,1408,111,211,201,372.9,rm_hit
Main,1,77,WRENCH,BABY,Unrelated,949,1417,121,221,201,703.2,rm_hit
