BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,1,CHEDDAR,CHEESE,Related,995,1406,111,211,201,1066.4,rm_hit
Main,1,2,LOW,HIGH,Related,966,1510,111,211,201,756.1,rm_hit
Main,1,3,JOG,RUN,Related,1024,1526,111,211,201,911,rm_hit
Main,1,4,CONSTRUCT,DOLPHIN,Unrelated,1076,1546,121,221,201,815.3,rm_hit
Main,1,5,QUACK,DUCK,Related,1068,1522,111,211,201,1319.8,rm_hit
Main,1,6,BEFORE,AFTER,Related,983,1420,111,211,201,668,rm_hit
Main,1,7,PHYSICIAN,DOCTOR,Related,1027,1588,111,211,201,690.9,rm_hit
Main,1,8,COB,CORN,Related,1097,1583,111,211,201,1232.6,rm_hit
Main,1,9,SKETCH,DRAW,Related,1094,1503,111,211,201,782.4,rm_hit
Main,1,10,LARGE,BOOK,Unrelated,1085,1423,121,221,201,976,rm_hit
Main,1,11,SCENT,GROOM,Unrelated,1017,1533,121,221,201,807,rm_hit
Main,1,12,QUIZ,TEST,Related,1002,1416,111,211,201,762.6,rm_hit
Main,1,13,KITTEN,CAT,Related,1076,1541,111,211,201,615.6,rm_hit
Main,1,14,EVEN,CANDLE,Unrelated,1079,1491,121,221,201,1183.2,rm_hit
Main,1,15,RAYS,BUTTER,Unrelated,1054,1576,121,221,201,850.3,rm_hit
Main,1,16,BAIT,LATE,Unrelated,1068,1589,121,221,201,809.3,rm_hit
Main,1,17,FOLLOW,PUSH,Unrelated,1010,1469,121,221,201,1017.6,rm_hit
Main,1,18,RODENT,BONE,Unrelated,937,1424,121,221,202,1258.6,rm_incorrect
Main,1,19,TUNA,FISH,Related,996,1490,111,211,201,754.2,rm_hit
Main,1,20,PERSPIRE,SWEAT,Related,977,1551,111,211,NaN,-136917.9,rm_miss
Main,1,21,DIAMOND,RIGHT,Unrelated,997,1505,121,221,201,760.2,rm_hit
Main,1,22,EXHAUSTED,TIRED,Related,962,1426,111,211,201,765.9,rm_hit
Main,1,23,DEPART,CRACKER,Unrelated,919,1464,121,221,201,1040.8,rm_hit
Main,1,24,TOAD,FROG,Related,963,1529,111,211,202,1048.4,rm_incorrect
Main,1,25,MEN,MONEY,Unrelated,967,1561,121,221,201,725.4,rm_hit
Main,1,26,BOUQUET,FLOWERS,Related,1084,1553,111,211,201,908.4,rm_hit
Main,1,27,OAK,TREE,Related,958,1477,111,211,201,928.8,rm_hit
Main,1,28,WEARY,STAY,Unrelated,1007,1481,121,221,201,765.7,rm_hit
Main,1,29,BRAWL,FIGHT,Related,1094,1409,111,211,202,1255.4,rm_incorrect
Main,1,30,DUSK,HEADACHE,Unrelated,991,1536,121,221,201,863.6,rm_hit
Main,1,31,DILL,PICKLE,Related,1082,1517,111,211,201,1567.9,rm_hit
Main,1,32,OFF,ON,Related,1002,1491,111,211,201,1004.2,rm_hit
Main,1,33,DESPISE,HATE,Related,934,1505,111,211,201,827.9,rm_hit
Main,1,34,STONE,WIFE,Unrelated,984,1516,121,221,201,761,rm_hit
Main,1,35,CLIMBER,CLOTHES,Unrelated,932,1600,121,221,201,1159.8,rm_hit
Main,1,36,TABLE,CHAIR,Related,1032,1501,111,211,201,887.5,rm_hit
Main,1,37,PAIL,DOWN,Unrelated,1065,1416,121,221,201,1249.8,rm_hit
Main,1,38,CUP,OUT,Unrelated,1066,1517,121,221,201,807.5,rm_hit
Main,1,39,HALT,STOP,Related,1099,1433,111,211,201,1103.7,rm_hit
Main,1,40,JIGSAW,PUZZLE,Related,1000,1461,111,211,201,1463.4,rm_hit
Main,1,41,DENIM,JEANS,Related,921,1589,111,211,201,636.6,rm_hit
Main,1,42,DILEMMA,THIRST,Unrelated,932,1520,121,221,201,688.2,rm_hit
Main,1,43,HILARIOUS,FUNNY,Related,933,1530,111,211,201,695.2,rm_hit
Main,1,44,WRENCH,BABY,Unrelated,998,1591,121,221,201,754.8,rm_hit
Main,1,45,TOSS,UNDERSTAND,Unrelated,1084,1545,121,221,201,728.5,rm_hit
Main,1,46,PEPPERONI,PIZZA,Related,1087,1572,111,211,201,840.1,rm_hit
Main,1,47,BREEZE,SLEEP,Unrelated,948,1587,121,221,201,803.9,rm_hit
Main,1,48,SLIP,NO,Unrelated,985,1549,121,221,201,726.2,rm_hit
Main,1,49,BEGINNING,END,Related,1063,1459,111,211,201,774.5,rm_hit
Main,1,50,PLANET,MOVIE,Unrelated,1092,1436,121,221,201,1000.8,rm_hit
Main,1,51,TROUSERS,PANTS,Related,1055,1549,111,211,201,630.4,rm_hit
Main,1,52,SPLASH,HER,Unrelated,942,1535,121,221,201,707.4,rm_hit
Main,1,53,CHAPTER,LIE,Unrelated,1035,1557,121,221,201,949.8,rm_hit
Main,1,54,FLUNK,DAD,Unrelated,943,1487,121,221,201,666.2,rm_hit
Main,1,55,HE,SHE,Related,1071,1515,111,211,201,453.2,rm_hit
Main,1,56,CLEVER,EAR,Unrelated,956,1550,121,221,201,802.7,rm_hit
Main,1,57,NOVEL,NAIL,Unrelated,974,1570,121,221,201,622.3,rm_hit
Main,1,58,SOBER,EGG,Unrelated,906,1418,121,221,201,804.6,rm_hit
Main,1,59,AUNT,UNCLE,Related,1073,1432,111,211,201,433.6,rm_hit
Main,1,60,ROAR,SISTER,Unrelated,1071,1526,121,221,201,582.6,rm_hit
Main,2,61,MARGARINE,BUTTER,Related,1019,1463,112,212,201,587.4,rm_hit
