BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,1,COB,CORN,Related,942,1553,111,211,201,1313.1,rm_hit
Main,1,2,DEPART,CRACKER,Unrelated,1055,1572,121,221,201,754.1,rm_hit
Main,1,3,QUIZ,TEST,Related,1001,1490,111,211,201,691.8,rm_hit
Main,1,4,TOAD,FROG,Related,1043,1474,111,211,201,678.7,rm_hit
Main,1,5,SKETCH,DRAW,Related,1092,1600,111,211,201,776.3,rm_hit
Main,1,6,NOVEL,NAIL,Unrelated,978,1540,121,221,201,682.1,rm_hit
Main,1,7,STONE,WIFE,Unrelated,957,1541,121,221,202,766.3,rm_incorrect
Main,1,8,DIAMOND,RIGHT,Unrelated,919,1508,121,221,201,812.6,rm_hit
Main,1,9,SPLASH,HER,Unrelated,1093,1476,121,221,201,669,rm_hit
Main,1,10,BEGINNING,END,Related,1090,1425,111,211,201,486.6,rm_hit
Main,1,11,JOG,RUN,Related,975,1433,111,211,201,471,rm_hit
Main,1,12,LOW,HIGH,Related,936,1572,111,211,201,817.1,rm_hit
Main,1,13,DILEMMA,THIRST,Unrelated,975,1429,121,221,201,731.5,rm_hit
Main,1,14,HALT,STOP,Related,1004,1409,111,211,201,915.1,rm_hit
Main,1,15,CHEDDAR,CHEESE,Related,918,1476,111,211,201,1078.7,rm_hit
Main,1,16,DUSK,HEADACHE,Unrelated,920,1595,121,221,201,743.7,rm_hit
Main,1,17,PAIL,DOWN,Unrelated,951,1423,121,221,201,938.7,rm_hit
Main,1,18,LARGE,BOOK,Unrelated,917,1528,121,221,202,885.5,rm_incorrect
Main,1,19,TUNA,FISH,Related,1015,1415,111,211,201,816.6,rm_hit
Main,1,20,EVEN,CANDLE,Unrelated,1024,1555,121,221,201,815.5,rm_hit
Main,1,21,AUNT,UNCLE,Related,991,1469,111,211,201,754.2,rm_hit
Main,1,22,KITTEN,CAT,Related,900,1543,111,211,201,524.5,rm_hit
Main,1,23,SOBER,EGG,Unrelated,1054,1546,121,221,201,845.5,rm_hit
