BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,84,MARROW,BONE,Related,1050,1486,112,212,201,719.5,rm_hit
Main,2,85,QUIVER,DUCK,Unrelated,929,1450,122,222,201,799.8,rm_hit
Main,2,86,ESCARGOT,TIRED,Unrelated,907,1411,122,222,201,586,rm_hit
Main,2,87,DAGGER,JEANS,Unrelated,996,1593,122,222,201,562.3,rm_hit
Main,2,88,LOBE,EAR,Related,906,1450,112,212,201,391.3,rm_hit
Main,2,89,HIM,HER,Related,903,1550,112,212,201,426.2,rm_hit
Main,2,90,IN,OUT,Related,969,1487,112,212,201,318.5,rm_hit
Main,2,91,ONCE,FISH,Unrelated,976,1419,122,222,201,540.8,rm_hit
Main,2,92,UP,DOWN,Related,903,1452,112,212,201,329.1,rm_hit
Main,2,93,CINEMA,MOVIE,Related,1014,1448,112,212,201,439.4,rm_hit
Main,2,94,MARGARINE,BUTTER,Related,1028,1436,112,212,201,501,rm_hit
Main,2,95,MIGRAINE,HEADACHE,Related,983,1552,112,212,201,845.3,rm_hit
Main,2,96,QUENCH,THIRST,Related,1095,1580,112,212,202,892.3,rm_incorrect
Main,2,97,YOLK,EGG,Related,1047,1531,112,212,201,356,rm_hit
Main,2,98,COMPREHEND,UNDERSTAND,Related,911,1503,112,212,201,746.9,rm_hit
Main,2,99,NAP,SLEEP,Related,910,1542,112,212,201,515.2,rm_hit
Main,2,100,SOBER,FUNNY,Unrelated,1038,1471,122,222,201,708.9,rm_hit
Main,2,101,YES,NO,Related,1079,1445,112,212,201,409.9,rm_hit
Main,2,102,PRIM,HIGH,Unrelated,1070,1456,122,222,201,518.2,rm_hit
Main,2,103,STING,SHE,Unrelated,1043,1573,122,222,201,1034.5,rm_hit
Main,2,104,EMPLOYMENT,CAT,Unrelated,911,1458,122,222,201,767.5,rm_hit
Main,2,105,HAPPY,CORN,Unrelated,970,1410,122,222,201,559.1,rm_hit
Main,2,106,SHINGLE,CHAIR,Unrelated,904,1574,122,222,201,763.4,rm_hit
Main,2,107,LIBRARY,BOOK,Related,924,1600,112,212,201,359.7,rm_hit
Main,2,108,UNSOLVED,AFTER,Unrelated,981,1472,122,222,201,681.4,rm_hit
Main,2,109,LEFT,RIGHT,Related,917,1598,112,212,201,362.3,rm_hit
Main,2,110,CRIB,BABY,Related,1041,1426,112,212,201,353.3,rm_hit
Main,2,111,FLIPPER,DOLPHIN,Related,903,1430,112,212,201,916.9,rm_hit
Main,2,112,BRIDE,GROOM,Related,1031,1595,112,212,201,331.2,rm_hit
Main,2,113,BROTHER,SISTER,Related,974,1438,112,212,201,316.9,rm_hit
Main,2,114,PROFIT,UNCLE,Unrelated,1090,1507,122,222,201,568.5,rm_hit
Main,2,115,BEETLE,FROG,Unrelated,1030,1429,122,222,201,843.5,rm_hit
Main,2,116,WARDROBE,CLOTHES,Related,956,1517,112,212,201,581.1,rm_hit
Main,2,117,CRACKLE,TREE,Unrelated,1007,1574,122,222,201,952.8,rm_hit
Main,2,118,WALLET,STOP,Unrelated,968,1535,122,222,201,667.8,rm_hit
Main,2,119,SOCK,FLOWERS,Unrelated,972,1528,122,222,201,712.7,rm_hit
Main,2,120,BROOM,SWEAT,Unrelated,1016,1465,122,222,201,731.7,rm_hit
