BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,1,BEFORE,AFTER,Related,1059,1459,111,211,201,357.1,rm_hit
Main,1,2,BRAWL,FIGHT,Related,922,1537,111,211,201,542.6,rm_hit
Main,1,3,KITTEN,CAT,Related,939,1493,111,211,201,637,rm_hit
Main,1,4,HALT,STOP,Related,1052,1577,111,211,201,352,rm_hit
Main,1,5,EVEN,CANDLE,Unrelated,1025,1515,121,221,201,672.3,rm_hit
Main,1,6,RODENT,BONE,Unrelated,1055,1470,121,221,201,906.6,rm_hit
Main,1,7,ROAR,SISTER,Unrelated,988,1596,121,221,201,1481.6,rm_hit
Main,1,8,LARGE,BOOK,Unrelated,983,1586,121,221,201,1275.3,rm_hit
Main,1,9,BOUQUET,FLOWERS,Related,1061,1482,111,211,201,330.3,rm_hit
Main,1,10,QUIZ,TEST,Related,992,1424,111,211,201,639.9,rm_hit
Main,1,11,STONE,WIFE,Unrelated,1004,1419,121,221,201,615.6,rm_hit
Main,1,12,NOVEL,NAIL,Unrelated,914,1487,121,221,201,971.1,rm_hit
Main,1,13,TOSS,UNDERSTAND,Unrelated,901,1407,121,221,201,820.7,rm_hit
Main,1,14,RAYS,BUTTER,Unrelated,1060,1532,121,221,201,746.4,rm_hit
Main,1,15,SCENT,GROOM,Unrelated,952,1528,121,221,201,808,rm_hit
Main,1,16,COB,CORN,Related,1059,1511,111,211,201,489,rm_hit
Main,1,17,SPLASH,HER,Unrelated,1080,1504,121,221,201,658,rm_hit
Main,1,18,EXHAUSTED,TIRED,Related,962,1512,111,211,201,768.3,rm_hit
Main,1,19,FLUNK,DAD,Unrelated,922,1433,121,221,201,599.9,rm_hit
Main,1,20,DIAMOND,RIGHT,Unrelated,903,1526,121,221,201,715.6,rm_hit
Main,1,21,CONSTRUCT,DOLPHIN,Unrelated,905,1506,121,221,201,549.8,rm_hit
Main,1,22,HE,SHE,Related,903,1527,111,211,201,510,rm_hit
Main,1,23,FOLLOW,PUSH,Unrelated,909,1485,121,221,201,1213,rm_hit
Main,1,24,DENIM,JEANS,Related,967,1528,111,211,201,547.9,rm_hit
Main,1,25,SOBER,EGG,Unrelated,905,1492,121,221,201,579.6,rm_hit
Main,1,26,CHAPTER,LIE,Unrelated,1062,1525,121,221,201,637.9,rm_hit
