BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,1,MOM,DAD,Related,913,1584,112,212,201,612.7,rm_hit
Main,2,2,SHOVE,PUSH,Related,914,1425,112,212,201,681.7,rm_hit
Main,2,3,GLANCE,END,Unrelated,1090,1418,122,222,201,525.4,rm_hit
Main,2,4,BOX,PANTS,Unrelated,921,1411,122,222,201,1080.9,rm_hit
Main,2,5,PARROT,DRAW,Unrelated,936,1547,122,222,201,835.8,rm_hit
Main,2,6,SALTINE,CRACKER,Related,917,1496,112,212,201,682.3,rm_hit
Main,2,7,FROSTING,PIZZA,Unrelated,904,1538,122,222,201,779.2,rm_hit
Main,2,8,NAP,SLEEP,Related,914,1561,112,212,NaN,-80487.8,rm_miss
Main,2,9,BEETLE,FROG,Unrelated,970,1546,122,222,202,1381.7,rm_incorrect
Main,2,10,PRIM,HIGH,Unrelated,1041,1401,122,222,201,894.7,rm_hit
Main,2,11,WALLET,STOP,Unrelated,1024,1534,122,222,201,1046.3,rm_hit
Main,2,12,UP,DOWN,Related,928,1583,112,212,201,884.7,rm_hit
Main,2,13,DAGGER,JEANS,Unrelated,968,1592,122,222,201,655.7,rm_hit
Main,2,14,FLIPPER,DOLPHIN,Related,911,1503,112,212,201,1011.9,rm_hit
Main,2,15,YOLK,EGG,Related,961,1589,112,212,201,714.2,rm_hit
Main,2,16,IMMEDIATE,FIGHT,Unrelated,1062,1563,122,222,202,992.6,rm_incorrect
Main,2,17,LOBE,EAR,Related,1053,1412,112,212,201,784.9,rm_hit
Main,2,18,FIB,LIE,Related,1092,1425,112,212,201,565.2,rm_hit
Main,2,19,BROOM,SWEAT,Unrelated,1079,1456,122,222,201,641.5,rm_hit
Main,2,20,REMAIN,STAY,Related,903,1446,112,212,201,667.9,rm_hit
Main,2,21,CASH,MONEY,Related,1054,1405,112,212,201,990.4,rm_hit
Main,2,22,MARGARINE,BUTTER,Related,1005,1453,112,212,201,574.7,rm_hit
Main,2,23,ESCARGOT,TIRED,Unrelated,916,1570,122,222,201,664.9,rm_hit
Main,2,24,HAPPY,CORN,Unrelated,1087,1432,122,222,201,783.9,rm_hit
Main,2,25,SOCK,FLOWERS,Unrelated,1070,1536,122,222,201,756.9,rm_hit
Main,2,26,HINGE,CHEESE,Unrelated,1028,1415,122,222,201,567.3,rm_hit
Main,2,27,HAMMER,NAIL,Related,980,1405,112,212,201,656.3,rm_hit
Main,2,28,QUIVER,DUCK,Unrelated,1043,1435,122,222,201,726.5,rm_hit
Main,2,29,ANATOMY,HATE,Unrelated,1073,1450,122,222,201,834.8,rm_hit
Main,2,30,SHINGLE,CHAIR,Unrelated,1002,1432,122,222,201,1249.8,rm_hit
Main,2,31,DIME,PICKLE,Unrelated,1044,1564,122,222,201,639.4,rm_hit
Main,2,32,MIGRAINE,HEADACHE,Related,1078,1408,112,212,201,494.4,rm_hit
Main,2,33,BROTHER,SISTER,Related,986,1537,112,212,201,855.4,rm_hit
Main,2,34,WICK,CANDLE,Related,967,1553,112,212,201,388.3,rm_hit
Main,2,35,WARDROBE,CLOTHES,Related,902,1548,112,212,201,667.3,rm_hit
Main,2,36,CROCODILE,ON,Unrelated,1098,1519,122,222,201,762.3,rm_hit
Main,2,37,EMPLOYMENT,CAT,Unrelated,1029,1437,122,222,201,525.3,rm_hit
Main,2,38,CRIB,BABY,Related,1046,1432,112,212,202,1202.9,rm_incorrect
Main,2,39,BRIDE,GROOM,Related,1019,1465,112,212,201,1209.9,rm_hit
Main,2,40,DESIRE,DOCTOR,Unrelated,935,1424,122,222,201,994.8,rm_hit
Main,2,41,COMPREHEND,UNDERSTAND,Related,1026,1535,112,212,201,481.9,rm_hit
Main,2,42,CRACKLE,TREE,Unrelated,921,1438,122,222,201,600.8,rm_hit
Main,2,43,TARDY,LATE,Related,1012,1567,112,212,201,1151.8,rm_hit
