BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,1,LEFT,RIGHT,Related,1032,1477,112,212,201,458.1,rm_hit
Main,2,2,GLANCE,END,Unrelated,1088,1404,122,222,201,732.5,rm_hit
Main,2,3,BOX,PANTS,Unrelated,1033,1437,122,222,201,668.1,rm_hit
Main,2,4,DESIRE,DOCTOR,Unrelated,1008,1404,122,222,201,579.1,rm_hit
Main,2,5,CASH,MONEY,Related,1077,1576,112,212,201,552.7,rm_hit
Main,2,6,CRACKLE,TREE,Unrelated,1063,1578,122,222,201,519.7,rm_hit
Main,2,7,SALTINE,CRACKER,Related,1047,1445,112,212,201,511.4,rm_hit
Main,2,8,BROTHER,SISTER,Related,971,1479,112,212,201,487.7,rm_hit
Main,2,9,YES,NO,Related,1046,1499,112,212,201,363.5,rm_hit
Main,2,10,COMPREHEND,UNDERSTAND,Related,1079,1527,112,212,202,717,rm_incorrect
Main,2,11,YOLK,EGG,Related,960,1451,112,212,201,402,rm_hit
Main,2,12,HUSBAND,WIFE,Related,1021,1415,112,212,201,336.2,rm_hit
Main,2,13,HAPPY,CORN,Unrelated,1068,1415,122,222,201,758,rm_hit
Main,2,14,SHOVE,PUSH,Related,1088,1510,112,212,201,866.9,rm_hit
Main,2,15,BRIDE,GROOM,Related,957,1476,112,212,201,736.6,rm_hit
Main,2,16,CINEMA,MOVIE,Related,988,1408,112,212,201,622.9,rm_hit
Main,2,17,ONCE,FISH,Unrelated,1078,1584,122,222,201,571.8,rm_hit
Main,2,18,MARROW,BONE,Related,1071,1495,112,212,201,538.8,rm_hit
Main,2,19,SOCK,FLOWERS,Unrelated,974,1464,122,222,201,864.5,rm_hit
Main,2,20,FLIPPER,DOLPHIN,Related,950,1417,112,212,201,712.9,rm_hit
Main,2,21,LOBE,EAR,Related,1039,1532,112,212,202,730,rm_incorrect
Main,2,22,FIB,LIE,Related,982,1485,112,212,201,502.4,rm_hit
Main,2,23,MIGRAINE,HEADACHE,Related,921,1508,112,212,201,591.3,rm_hit
Main,2,24,PROFIT,UNCLE,Unrelated,1095,1429,122,222,201,687.6,rm_hit
Main,2,25,EMPLOYMENT,CAT,Unrelated,931,1514,122,222,201,769.8,rm_hit
Main,2,26,UP,DOWN,Related,1067,1591,112,212,201,363.5,rm_hit
Main,2,27,UNSOLVED,AFTER,Unrelated,932,1574,122,222,201,599.1,rm_hit
