BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,59,SPLASH,HER,Unrelated,1090,1576,121,221,201,843.3,rm_hit
Main,1,60,DENIM,JEANS,Related,1098,1409,111,211,201,585,rm_hit
Main,2,61,CROCODILE,ON,Unrelated,1094,1576,122,222,201,688.2,rm_hit
Main,2,62,BOX,PANTS,Unrelated,986,1491,122,222,201,794.5,rm_hit
Main,2,63,MARROW,BONE,Related,973,1594,112,212,201,560.1,rm_hit
Main,2,64,SALTINE,CRACKER,Related,993,1462,112,212,201,561.2,rm_hit
Main,2,65,PRIM,HIGH,Unrelated,1098,1505,122,222,201,579.5,rm_hit
Main,2,66,CINEMA,MOVIE,Related,963,1567,112,212,201,577.1,rm_hit
Main,2,67,BROTHER,SISTER,Related,1021,1573,112,212,201,1074.8,rm_hit
Main,2,68,STING,SHE,Unrelated,935,1430,122,222,201,823.1,rm_hit
Main,2,69,MIGRAINE,HEADACHE,Related,1016,1452,112,212,201,582,rm_hit
Main,2,70,BROOM,SWEAT,Unrelated,1093,1488,122,222,201,769,rm_hit
Main,2,71,IMMEDIATE,FIGHT,Unrelated,943,1409,122,222,201,816.7,rm_hit
Main,2,72,SHOVE,PUSH,Related,1094,1477,112,212,201,557,rm_hit
Main,2,73,ONCE,FISH,Unrelated,968,1405,122,222,201,659.9,rm_hit
Main,2,74,YOLK,EGG,Related,1030,1527,112,212,201,507.5,rm_hit
Main,2,75,SHINGLE,CHAIR,Unrelated,1004,1505,122,222,201,919.2,rm_hit
Main,2,76,UNSOLVED,AFTER,Unrelated,965,1491,122,222,201,724.8,rm_hit
Main,2,77,PEANUT,RUN,Unrelated,937,1408,122,222,201,940.4,rm_hit
Main,2,78,HINGE,CHEESE,Unrelated,922,1515,122,222,201,816,rm_hit
Main,2,79,WALLET,STOP,Unrelated,1095,1547,122,222,201,760.4,rm_hit
Main,2,80,DAGGER,JEANS,Unrelated,1038,1419,122,222,201,698,rm_hit
Main,2,81,HONK,PUZZLE,Unrelated,903,1540,122,222,201,715,rm_hit
Main,2,82,LIBRARY,BOOK,Related,1071,1442,112,212,201,747.3,rm_hit
Main,2,83,COMPREHEND,UNDERSTAND,Related,1019,1422,112,212,201,625.6,rm_hit
Main,2,84,WARDROBE,CLOTHES,Related,951,1412,112,212,201,699.2,rm_hit
Main,2,85,DIME,PICKLE,Unrelated,1074,1541,122,222,201,776.2,rm_hit
Main,2,86,SOCK,FLOWERS,Unrelated,1031,1526,122,222,201,857.8,rm_hit
Main,2,87,UP,DOWN,Related,1062,1451,112,212,201,594.9,rm_hit
Main,2,88,HIM,HER,Related,1072,1418,112,212,201,703.1,rm_hit
Main,2,89,MARGARINE,BUTTER,Related,924,1565,112,212,201,618.1,rm_hit
Main,2,90,ANATOMY,HATE,Unrelated,1009,1537,122,222,201,811.7,rm_hit
Main,2,91,ESCARGOT,TIRED,Unrelated,905,1596,122,222,201,747.3,rm_hit
Main,2,92,FIB,LIE,Related,933,1536,112,212,201,543.1,rm_hit
Main,2,93,MOM,DAD,Related,1039,1598,112,212,201,521.4,rm_hit
Main,2,94,SWIFT,TEST,Unrelated,1052,1541,122,222,201,680.3,rm_hit
Main,2,95,HAPPY,CORN,Unrelated,1044,1509,122,222,201,721.3,rm_hit
Main,2,96,BRIDE,GROOM,Related,932,1530,112,212,201,776.3,rm_hit
Main,2,97,CRIB,BABY,Related,1049,1579,112,212,201,658.1,rm_hit
Main,2,98,HAMMER,NAIL,Related,970,1562,112,212,201,476.9,rm_hit
Main,2,99,NAP,SLEEP,Related,1055,1492,112,212,201,461.3,rm_hit
Main,2,100,HUSBAND,WIFE,Related,974,1436,112,212,201,498.9,rm_hit
Main,2,101,PROFIT,UNCLE,Unrelated,949,1597,122,222,201,647.4,rm_hit
Main,2,102,FROSTING,PIZZA,Unrelated,950,1530,122,222,201,794.4,rm_hit
Main,2,103,BEETLE,FROG,Unrelated,999,1585,122,222,201,734,rm_hit
Main,2,104,QUIVER,DUCK,Unrelated,910,1519,122,222,201,899,rm_hit
Main,2,105,PARROT,DRAW,Unrelated,1091,1550,122,222,201,779.3,rm_hit
Main,2,106,WICK,CANDLE,Related,1006,1537,112,212,201,693.6,rm_hit
Main,2,107,EMPLOYMENT,CAT,Unrelated,935,1570,122,222,201,859.9,rm_hit
Main,2,108,REMAIN,STAY,Related,957,1553,112,212,201,863.6,rm_hit
Main,2,109,DESIRE,DOCTOR,Unrelated,925,1451,122,222,201,773.2,rm_hit
Main,2,110,CRACKLE,TREE,Unrelated,950,1497,122,222,201,1318.3,rm_hit
Main,2,111,SOBER,FUNNY,Unrelated,1029,1413,122,222,201,1265.9,rm_hit
Main,2,112,LOBE,EAR,Related,1095,1466,112,212,201,566.1,rm_hit
Main,2,113,FLIPPER,DOLPHIN,Related,1046,1420,112,212,201,642.5,rm_hit
Main,2,114,LEFT,RIGHT,Related,1022,1422,112,212,201,650.2,rm_hit
Main,2,115,GLANCE,END,Unrelated,1074,1592,122,222,201,710.5,rm_hit
Main,2,116,QUENCH,THIRST,Related,1076,1555,112,212,201,564.2,rm_hit
Main,2,117,IN,OUT,Related,1074,1508,112,212,201,619.1,rm_hit
Main,2,118,TARDY,LATE,Related,980,1497,112,212,201,552.1,rm_hit
Main,2,119,CASH,MONEY,Related,985,1414,112,212,201,557.7,rm_hit
Main,2,120,YES,NO,Related,1095,1556,112,212,201,338,rm_hit
