BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,95,FROSTING,PIZZA,Unrelated,1059,1600,122,222,201,980.8,rm_hit
Main,2,96,HAPPY,CORN,Unrelated,983,1599,122,222,201,878.5,rm_hit
Main,2,97,ONCE,FISH,Unrelated,1023,1598,122,222,201,782.1,rm_hit
Main,2,98,FIB,LIE,Related,965,1524,112,212,201,488.4,rm_hit
Main,2,99,HINGE,CHEESE,Unrelated,969,1426,122,222,201,709.5,rm_hit
Main,2,100,UP,DOWN,Related,1071,1524,112,212,201,314.4,rm_hit
Main,2,101,BROTHER,SISTER,Related,1069,1450,112,212,201,1157.9,rm_hit
Main,2,102,CRACKLE,TREE,Unrelated,1086,1402,122,222,201,761.7,rm_hit
Main,2,103,DAGGER,JEANS,Unrelated,932,1542,122,222,201,925.2,rm_hit
Main,2,104,PRIM,HIGH,Unrelated,934,1423,122,222,201,1130.8,rm_hit
Main,2,105,QUENCH,THIRST,Related,1063,1574,112,212,201,631.8,rm_hit
Main,2,106,DESIRE,DOCTOR,Unrelated,931,1570,122,222,201,756.2,rm_hit
Main,2,107,EMPLOYMENT,CAT,Unrelated,931,1568,122,222,201,881.1,rm_hit
Main,2,108,QUIVER,DUCK,Unrelated,1020,1585,122,222,202,1322.7,rm_incorrect
Main,2,109,ESCARGOT,TIRED,Unrelated,1057,1471,122,222,201,609.7,rm_hit
Main,2,110,LEFT,RIGHT,Related,1036,1575,112,212,201,782.8,rm_hit
Main,2,111,SOBER,FUNNY,Unrelated,1008,1476,122,222,201,879.8,rm_hit
Main,2,112,MOM,DAD,Related,953,1434,112,212,201,695.4,rm_hit
Main,2,113,MARROW,BONE,Related,921,1500,112,212,201,546.3,rm_hit
Main,2,114,TARDY,LATE,Related,905,1444,112,212,201,995.3,rm_hit
Main,2,115,PARROT,DRAW,Unrelated,1093,1559,122,222,201,1142.2,rm_hit
Main,2,116,PROFIT,UNCLE,Unrelated,1022,1517,122,222,201,1296,rm_hit
Main,2,117,HONK,PUZZLE,Unrelated,1082,1527,122,222,201,928.9,rm_hit
Main,2,118,HUSBAND,WIFE,Related,1018,1472,112,212,201,387.9,rm_hit
Main,2,119,WICK,CANDLE,Related,924,1585,112,212,201,404.2,rm_hit
Main,2,120,PEANUT,RUN,Unrelated,1056,1450,122,222,201,747.2,rm_hit
