BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,1,MARGARINE,BUTTER,Related,1040,1455,112,212,201,336.6,rm_hit
Main,2,2,HAPPY,CORN,Unrelated,1032,1474,122,222,201,509.6,rm_hit
Main,2,3,PRIM,HIGH,Unrelated,1022,1489,122,222,201,730.5,rm_hit
Main,2,4,SHOVE,PUSH,Related,980,1428,112,212,201,416.2,rm_hit
Main,2,5,WALLET,STOP,Unrelated,991,1588,122,222,201,503.8,rm_hit
Main,2,6,SWIFT,TEST,Unrelated,961,1568,122,222,201,626.8,rm_hit
Main,2,7,MOM,DAD,Related,1059,1512,112,212,201,314.5,rm_hit
Main,2,8,HUSBAND,WIFE,Related,1064,1459,112,212,201,444.1,rm_hit
Main,2,9,SALTINE,CRACKER,Related,914,1475,112,212,201,661.7,rm_hit
Main,2,10,LIBRARY,BOOK,Related,1069,1598,112,212,201,392.7,rm_hit
Main,2,11,MARROW,BONE,Related,962,1561,112,212,201,363.1,rm_hit
Main,2,12,UNSOLVED,AFTER,Unrelated,910,1524,122,222,201,504.6,rm_hit
Main,2,13,SOBER,FUNNY,Unrelated,1057,1467,122,222,201,601.7,rm_hit
Main,2,14,NAP,SLEEP,Related,978,1450,112,212,201,712.6,rm_hit
Main,2,15,HIM,HER,Related,1068,1546,112,212,201,373,rm_hit
Main,2,16,QUIVER,DUCK,Unrelated,937,1558,122,222,201,746.6,rm_hit
Main,2,17,PEANUT,RUN,Unrelated,928,1600,122,222,201,687.6,rm_hit
Main,2,18,YES,NO,Related,925,1499,112,212,201,307.2,rm_hit
Main,2,19,EMPLOYMENT,CAT,Unrelated,921,1413,122,222,201,539.5,rm_hit
Main,2,20,DIME,PICKLE,Unrelated,1028,1586,122,222,201,642.4,rm_hit
Main,2,21,WICK,CANDLE,Related,987,1550,112,212,201,330.3,rm_hit
Main,2,22,CRACKLE,TREE,Unrelated,1051,1585,122,222,201,515.2,rm_hit
Main,2,23,LOBE,EAR,Related,952,1571,112,212,201,351,rm_hit
Main,2,24,HAMMER,NAIL,Related,922,1545,112,212,201,428.5,rm_hit
Main,2,25,COMPREHEND,UNDERSTAND,Related,927,1573,112,212,201,394.2,rm_hit
