BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,1,MARROW,BONE,Related,1026,1510,112,212,201,753.1,rm_hit
Main,2,2,BEETLE,FROG,Unrelated,926,1563,122,222,202,1016,rm_incorrect
Main,2,3,CRIB,BABY,Related,1014,1505,112,212,201,649.7,rm_hit
Main,2,4,COMPREHEND,UNDERSTAND,Related,904,1549,112,212,201,673.9,rm_hit
Main,2,5,FIB,LIE,Related,1049,1471,112,212,201,603,rm_hit
Main,2,6,ESCARGOT,TIRED,Unrelated,1059,1459,122,222,201,678.6,rm_hit
Main,2,7,PRIM,HIGH,Unrelated,1075,1429,122,222,202,1385.6,rm_incorrect
Main,2,8,CRACKLE,TREE,Unrelated,1031,1407,122,222,201,991.9,rm_hit
Main,2,9,BROTHER,SISTER,Related,961,1498,112,212,201,321.5,rm_hit
Main,2,10,WICK,CANDLE,Related,1097,1436,112,212,201,1202.5,rm_hit
Main,2,11,EMPLOYMENT,CAT,Unrelated,1059,1587,122,222,201,639.5,rm_hit
Main,2,12,CINEMA,MOVIE,Related,977,1565,112,212,201,545.8,rm_hit
Main,2,13,WALLET,STOP,Unrelated,1093,1499,122,222,201,1032.1,rm_hit
Main,2,14,LIBRARY,BOOK,Related,1084,1488,112,212,201,793.8,rm_hit
Main,2,15,LEFT,RIGHT,Related,929,1415,112,212,201,434.1,rm_hit
Main,2,16,BOX,PANTS,Unrelated,1058,1415,122,222,201,647.8,rm_hit
Main,2,17,BRIDE,GROOM,Related,1038,1434,112,212,201,870.7,rm_hit
Main,2,18,SOCK,FLOWERS,Unrelated,969,1403,122,222,201,959.6,rm_hit
Main,2,19,UP,DOWN,Related,1011,1450,112,212,201,351.9,rm_hit
Main,2,20,UNSOLVED,AFTER,Unrelated,971,1582,122,222,201,848.2,rm_hit
Main,2,21,NAP,SLEEP,Related,1037,1432,112,212,201,522,rm_hit
Main,2,22,CROCODILE,ON,Unrelated,1056,1546,122,222,201,551.1,rm_hit
Main,2,23,DIME,PICKLE,Unrelated,1082,1461,122,222,201,718.7,rm_hit
Main,2,24,SHOVE,PUSH,Related,983,1438,112,212,201,437.6,rm_hit
Main,2,25,LOBE,EAR,Related,1089,1472,112,212,201,498,rm_hit
Main,2,26,QUENCH,THIRST,Related,1085,1424,112,212,201,500.3,rm_hit
