BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,2,1,UP,DOWN,Related,901,1416,112,212,201,911.3,rm_hit
Main,2,2,PARROT,DRAW,Unrelated,1039,1488,122,222,201,934.3,rm_hit
Main,2,3,CASH,MONEY,Related,1096,1450,112,212,201,679.9,rm_hit
Main,2,4,CRACKLE,TREE,Unrelated,926,1433,122,222,202,737.6,rm_incorrect
Main,2,5,PROFIT,UNCLE,Unrelated,946,1475,122,222,201,1395.2,rm_hit
Main,2,6,WARDROBE,CLOTHES,Related,908,1600,112,212,201,740.2,rm_hit
Main,2,7,SHINGLE,CHAIR,Unrelated,1003,1471,122,222,NaN,-91317.1,rm_miss
Main,2,8,BROOM,SWEAT,Unrelated,999,1524,122,222,202,1115.4,rm_incorrect
Main,2,9,MARROW,BONE,Related,922,1460,112,212,201,538.3,rm_hit
Main,2,10,ESCARGOT,TIRED,Unrelated,929,1564,122,222,201,699.3,rm_hit
Main,2,11,GLANCE,END,Unrelated,1016,1492,122,222,201,1228.9,rm_hit
Main,2,12,MARGARINE,BUTTER,Related,1021,1471,112,212,201,681.2,rm_hit
Main,2,13,IN,OUT,Related,971,1445,112,212,201,616.9,rm_hit
Main,2,14,SOBER,FUNNY,Unrelated,1041,1470,122,222,201,613.8,rm_hit
Main,2,15,YES,NO,Related,926,1557,112,212,201,926.9,rm_hit
Main,2,16,CRIB,BABY,Related,1059,1499,112,212,201,974.5,rm_hit
Main,2,17,ONCE,FISH,Unrelated,976,1433,122,222,201,556.2,rm_hit
Main,2,18,MOM,DAD,Related,1040,1466,112,212,201,433.7,rm_hit
Main,2,19,LOBE,EAR,Related,1044,1511,112,212,201,686,rm_hit
Main,2,20,COMPREHEND,UNDERSTAND,Related,996,1476,112,212,201,626.3,rm_hit
Main,2,21,DIME,PICKLE,Unrelated,985,1475,122,222,201,902.6,rm_hit
Main,2,22,EMPLOYMENT,CAT,Unrelated,1100,1527,122,222,201,656.3,rm_hit
Main,2,23,BRIDE,GROOM,Related,1094,1538,112,212,201,480,rm_hit
Main,2,24,DAGGER,JEANS,Unrelated,1061,1563,122,222,201,633,rm_hit
Main,2,25,HIM,HER,Related,955,1442,112,212,201,509.3,rm_hit
Main,2,26,QUIVER,DUCK,Unrelated,905,1526,122,222,201,608.2,rm_hit
Main,2,27,HUSBAND,WIFE,Related,946,1583,112,212,201,837.8,rm_hit
Main,2,28,YOLK,EGG,Related,958,1519,112,212,201,536.8,rm_hit
Main,2,29,HONK,PUZZLE,Unrelated,1062,1411,122,222,201,730.5,rm_hit
Main,2,30,CROCODILE,ON,Unrelated,929,1466,122,222,201,877.4,rm_hit
Main,2,31,WALLET,STOP,Unrelated,962,1445,122,222,201,797,rm_hit
Main,2,32,SHOVE,PUSH,Related,963,1462,112,212,201,869.3,rm_hit
Main,2,33,HINGE,CHEESE,Unrelated,1053,1475,122,222,201,745.6,rm_hit
Main,2,34,SWIFT,TEST,Unrelated,1079,1454,122,222,201,772,rm_hit
Main,2,35,LIBRARY,BOOK,Related,1047,1539,112,212,201,632.9,rm_hit
Main,2,36,BOX,PANTS,Unrelated,959,1520,122,222,201,621.2,rm_hit
Main,2,37,WICK,CANDLE,Related,977,1528,112,212,201,1058.1,rm_hit
Main,2,38,BEETLE,FROG,Unrelated,1006,1424,122,222,202,765.2,rm_incorrect
Main,2,39,ANATOMY,HATE,Unrelated,938,1473,122,222,201,695.5,rm_hit
Main,2,40,PEANUT,RUN,Unrelated,1087,1424,122,222,201,617.8,rm_hit
Main,2,41,TARDY,LATE,Related,994,1416,112,212,201,674.1,rm_hit
Main,2,42,LEFT,RIGHT,Related,1097,1442,112,212,201,542.5,rm_hit
Main,2,43,QUENCH,THIRST,Related,922,1492,112,212,201,728.7,rm_hit
Main,2,44,FIB,LIE,Related,1023,1522,112,212,202,1212.4,rm_incorrect
Main,2,45,IMMEDIATE,FIGHT,Unrelated,1014,1596,122,222,201,975.5,rm_hit
Main,2,46,STING,SHE,Unrelated,1085,1440,122,222,201,613.1,rm_hit
Main,2,47,CINEMA,MOVIE,Related,974,1504,112,212,201,700.7,rm_hit
Main,2,48,NAP,SLEEP,Related,1004,1447,112,212,201,697.7,rm_hit
Main,2,49,SALTINE,CRACKER,Related,1037,1463,112,212,201,943.3,rm_hit
Main,2,50,MIGRAINE,HEADACHE,Related,979,1559,112,212,201,502.2,rm_hit
Main,2,51,FLIPPER,DOLPHIN,Related,962,1577,112,212,201,1242,rm_hit
Main,2,52,REMAIN,STAY,Related,1066,1457,112,212,201,432.9,rm_hit
Main,2,53,BROTHER,SISTER,Related,970,1420,112,212,201,360.5,rm_hit
Main,2,54,DESIRE,DOCTOR,Unrelated,1081,1523,122,222,201,677.5,rm_hit
Main,2,55,PRIM,HIGH,Unrelated,1052,1557,122,222,201,1079.2,rm_hit
Main,2,56,UNSOLVED,AFTER,Unrelated,1005,1438,122,222,201,929.6,rm_hit
Main,2,57,HAMMER,NAIL,Related,1088,1435,112,212,201,757.8,rm_hit
Main,2,58,SOCK,FLOWERS,Unrelated,985,1477,122,222,201,678.1,rm_hit
Main,2,59,FROSTING,PIZZA,Unrelated,1073,1477,122,222,201,808.4,rm_hit
Main,2,60,HAPPY,CORN,Unrelated,998,1427,122,222,201,638.1,rm_hit
Main,1,61,PEPPERONI,PIZZA,Related,970,1524,111,211,201,554.2,rm_hit
Main,1,62,EXHAUSTED,TIRED,Related,1067,1459,111,211,201,475.3,rm_hit
Main,1,63,JIGSAW,PUZZLE,Related,993,1469,111,211,201,913.4,rm_hit
Main,1,64,DUSK,HEADACHE,Unrelated,983,1409,121,221,201,816.4,rm_hit
Main,1,65,SCENT,GROOM,Unrelated,1094,1445,121,221,201,788.8,rm_hit
Main,1,66,RAYS,BUTTER,Unrelated,970,1580,121,221,201,1149,rm_hit
Main,1,67,QUACK,DUCK,Related,1080,1489,111,211,201,579.4,rm_hit
Main,1,68,SKETCH,DRAW,Related,998,1560,111,211,201,496.5,rm_hit
Main,1,69,SPLASH,HER,Unrelated,921,1447,121,221,201,726,rm_hit
Main,1,70,DEPART,CRACKER,Unrelated,1078,1515,121,221,201,881.6,rm_hit
Main,1,71,BAIT,LATE,Unrelated,1046,1413,121,221,201,971.9,rm_hit
Main,1,72,BEGINNING,END,Related,1058,1503,111,211,201,449.6,rm_hit
Main,1,73,DENIM,JEANS,Related,933,1466,111,211,201,481.3,rm_hit
Main,1,74,EVEN,CANDLE,Unrelated,1051,1485,121,221,201,645.5,rm_hit
Main,1,75,LARGE,BOOK,Unrelated,1056,1461,121,221,201,800.5,rm_hit
Main,1,76,RODENT,BONE,Unrelated,974,1496,121,221,201,767.5,rm_hit
Main,1,77,SLIP,NO,Unrelated,1050,1564,121,221,201,570.4,rm_hit
Main,1,78,JOG,RUN,Related,1021,1569,111,211,201,692.1,rm_hit
Main,1,79,QUIZ,TEST,Related,930,1455,111,211,201,409.1,rm_hit
Main,1,80,KITTEN,CAT,Related,1082,1454,111,211,201,572.7,rm_hit
Main,1,81,TUNA,FISH,Related,1099,1547,111,211,201,474.9,rm_hit
Main,1,82,PAIL,DOWN,Unrelated,1062,1538,121,221,201,715.1,rm_hit
