BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,1,EXHAUSTED,TIRED,Related,1062,1559,111,211,NaN,-42235.7,rm_miss
Main,1,2,RODENT,BONE,Unrelated,1094,1540,121,221,NaN,-45301.3,rm_miss
Main,1,3,FOLLOW,PUSH,Unrelated,953,1590,121,221,201,267.7,rm_hit
Main,1,4,COB,CORN,Related,940,1585,111,211,201,1254.7,rm_hit
Main,1,5,PERSPIRE,SWEAT,Related,1054,1444,111,211,201,1094.4,rm_hit
Main,1,6,CONSTRUCT,DOLPHIN,Unrelated,1055,1426,121,221,201,867.3,rm_hit
Main,1,7,WRENCH,BABY,Unrelated,1099,1495,121,221,201,1335,rm_hit
Main,1,8,EVEN,CANDLE,Unrelated,1011,1477,121,221,201,1291.3,rm_hit
Main,1,9,DESPISE,HATE,Related,959,1505,111,211,201,610.3,rm_hit
Main,1,10,SKETCH,DRAW,Related,1000,1600,111,211,201,1054.6,rm_hit
Main,1,11,BAIT,LATE,Unrelated,917,1581,121,221,201,634.8,rm_hit
Main,1,12,BEGINNING,END,Related,1013,1518,111,211,201,779.8,rm_hit
Main,1,13,DILEMMA,THIRST,Unrelated,1095,1477,121,221,201,1596.2,rm_hit
Main,1,14,BRAWL,FIGHT,Related,1070,1586,111,211,201,1103.2,rm_hit
Main,1,15,PLANET,MOVIE,Unrelated,1021,1502,121,221,201,1272.2,rm_hit
Main,1,16,STONE,WIFE,Unrelated,1037,1549,121,221,201,923.8,rm_hit
Main,1,17,QUACK,DUCK,Related,1012,1411,111,211,201,1270.2,rm_hit
Main,1,18,TUNA,FISH,Related,1019,1479,111,211,201,685.8,rm_hit
Main,1,19,OFF,ON,Related,1081,1450,111,211,201,880.1,rm_hit
Main,1,20,DEPART,CRACKER,Unrelated,1035,1420,121,221,201,733.8,rm_hit
Main,1,21,JIGSAW,PUZZLE,Related,980,1534,111,211,201,1349.3,rm_hit
Main,1,22,RAYS,BUTTER,Unrelated,1044,1515,121,221,201,830.9,rm_hit
Main,1,23,MEN,MONEY,Unrelated,1049,1507,121,221,201,1033.2,rm_hit
Main,1,24,CLEVER,EAR,Unrelated,1019,1572,121,221,201,1044.9,rm_hit
Main,1,25,OAK,TREE,Related,991,1548,111,211,201,830.6,rm_hit
Main,1,26,CHEDDAR,CHEESE,Related,946,1452,111,211,201,755.5,rm_hit
Main,1,27,AUNT,UNCLE,Related,1085,1422,111,211,201,615.3,rm_hit
Main,1,28,CHAPTER,LIE,Unrelated,935,1520,121,221,201,881.5,rm_hit
Main,1,29,ROAR,SISTER,Unrelated,972,1596,121,221,201,815.1,rm_hit
Main,1,30,SCENT,GROOM,Unrelated,1071,1503,121,221,201,1253.5,rm_hit
Main,1,31,SPLASH,HER,Unrelated,979,1573,121,221,201,747,rm_hit
Main,1,32,WEARY,STAY,Unrelated,1078,1554,121,221,202,881.5,rm_incorrect
Main,1,33,DIAMOND,RIGHT,Unrelated,947,1523,121,221,202,702.5,rm_incorrect
Main,1,34,DUSK,HEADACHE,Unrelated,956,1430,121,221,201,940.1,rm_hit
Main,1,35,SOBER,EGG,Unrelated,907,1543,121,221,201,686.9,rm_hit
Main,1,36,JOG,RUN,Related,1025,1483,111,211,201,712.7,rm_hit
Main,1,37,CLIMBER,CLOTHES,Unrelated,1072,1400,121,221,201,931.7,rm_hit
Main,1,38,HALT,STOP,Related,982,1494,111,211,201,853.3,rm_hit
Main,1,39,SLIP,NO,Unrelated,938,1553,121,221,201,932.9,rm_hit
Main,1,40,TOAD,FROG,Related,1025,1479,111,211,201,942.5,rm_hit
Main,1,41,TROUSERS,PANTS,Related,909,1478,111,211,201,631.3,rm_hit
Main,1,42,FLUNK,DAD,Unrelated,1084,1438,121,221,201,753.7,rm_hit
Main,1,43,QUIZ,TEST,Related,980,1565,111,211,201,490,rm_hit
Main,1,44,PAIL,DOWN,Unrelated,1061,1410,121,221,201,1153.5,rm_hit
