BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,42,TABLE,CHAIR,Related,967,1441,111,211,201,796.3,rm_hit
Main,1,43,EVEN,CANDLE,Unrelated,1054,1507,121,221,201,745.4,rm_hit
Main,1,44,HE,SHE,Related,1002,1446,111,211,201,445.8,rm_hit
Main,1,45,NOVEL,NAIL,Unrelated,950,1505,121,221,201,638.7,rm_hit
Main,1,46,BOUQUET,FLOWERS,Related,932,1498,111,211,201,541.6,rm_hit
Main,1,47,CHEDDAR,CHEESE,Related,1018,1557,111,211,201,474,rm_hit
Main,1,48,CLEVER,EAR,Unrelated,1098,1526,121,221,201,560.3,rm_hit
Main,1,49,DILEMMA,THIRST,Unrelated,965,1492,121,221,201,557.2,rm_hit
Main,1,50,TUNA,FISH,Related,946,1457,111,211,201,636.2,rm_hit
Main,1,51,DEPART,CRACKER,Unrelated,1018,1491,121,221,201,569.9,rm_hit
Main,1,52,SKETCH,DRAW,Related,975,1596,111,211,201,831.4,rm_hit
Main,1,53,HALT,STOP,Related,912,1450,111,211,201,539.7,rm_hit
Main,1,54,CHAPTER,LIE,Unrelated,1089,1500,121,221,201,495.4,rm_hit
Main,1,55,DENIM,JEANS,Related,1081,1555,111,211,201,393.1,rm_hit
Main,1,56,TOSS,UNDERSTAND,Unrelated,926,1448,121,221,201,590.1,rm_hit
Main,1,57,PEPPERONI,PIZZA,Related,1046,1465,111,211,201,379.1,rm_hit
Main,1,58,WEARY,STAY,Unrelated,1083,1474,121,221,201,526,rm_hit
Main,1,59,MEN,MONEY,Unrelated,946,1588,121,221,201,573.6,rm_hit
Main,1,60,DUSK,HEADACHE,Unrelated,919,1553,121,221,201,554.7,rm_hit
Main,2,61,SWIFT,TEST,Unrelated,920,1579,122,222,201,598.9,rm_hit
Main,2,62,CROCODILE,ON,Unrelated,906,1472,122,222,201,596.5,rm_hit
Main,2,63,WARDROBE,CLOTHES,Related,1085,1525,112,212,201,446.9,rm_hit
Main,2,64,QUENCH,THIRST,Related,1038,1517,112,212,201,537.3,rm_hit
Main,2,65,SALTINE,CRACKER,Related,956,1568,112,212,201,399.5,rm_hit
Main,2,66,CASH,MONEY,Related,1085,1468,112,212,201,470.5,rm_hit
Main,2,67,HAMMER,NAIL,Related,928,1495,112,212,202,599.5,rm_incorrect
Main,2,68,BROTHER,SISTER,Related,1051,1520,112,212,201,338.5,rm_hit
Main,2,69,ONCE,FISH,Unrelated,1092,1518,122,222,201,586.8,rm_hit
Main,2,70,YOLK,EGG,Related,996,1508,112,212,201,495.2,rm_hit
Main,2,71,UNSOLVED,AFTER,Unrelated,1094,1589,122,222,201,567.5,rm_hit
Main,2,72,FLIPPER,DOLPHIN,Related,955,1513,112,212,201,490.5,rm_hit
Main,2,73,FIB,LIE,Related,1078,1594,112,212,201,347.5,rm_hit
Main,2,74,CINEMA,MOVIE,Related,1005,1547,112,212,201,396.5,rm_hit
Main,2,75,COMPREHEND,UNDERSTAND,Related,928,1545,112,212,202,618.2,rm_incorrect
Main,2,76,PROFIT,UNCLE,Unrelated,1085,1520,122,222,201,689.9,rm_hit
Main,2,77,STING,SHE,Unrelated,932,1571,122,222,201,568.7,rm_hit
Main,2,78,SOBER,FUNNY,Unrelated,1039,1507,122,222,201,489.8,rm_hit
Main,2,79,LIBRARY,BOOK,Related,1021,1443,112,212,201,525.4,rm_hit
Main,2,80,EMPLOYMENT,CAT,Unrelated,989,1492,122,222,201,589.1,rm_hit
Main,2,81,HAPPY,CORN,Unrelated,1061,1581,122,222,201,598.1,rm_hit
Main,2,82,IMMEDIATE,FIGHT,Unrelated,1077,1568,122,222,201,580.4,rm_hit
Main,2,83,IN,OUT,Related,968,1469,112,212,201,480.1,rm_hit
Main,2,84,QUIVER,DUCK,Unrelated,1016,1552,122,222,201,477.8,rm_hit
Main,2,85,ESCARGOT,TIRED,Unrelated,998,1540,122,222,201,592.7,rm_hit
Main,2,86,MIGRAINE,HEADACHE,Related,924,1597,112,212,201,422.3,rm_hit
Main,2,87,WICK,CANDLE,Related,1072,1595,112,212,201,652.7,rm_hit
Main,2,88,BEETLE,FROG,Unrelated,998,1533,122,222,201,565.8,rm_hit
Main,2,89,TARDY,LATE,Related,969,1480,112,212,201,346.8,rm_hit
Main,2,90,HONK,PUZZLE,Unrelated,1036,1555,122,222,201,503,rm_hit
Main,2,91,PRIM,HIGH,Unrelated,988,1403,122,222,201,682.6,rm_hit
Main,2,92,MARROW,BONE,Related,1067,1485,112,212,201,369,rm_hit
Main,2,93,WALLET,STOP,Unrelated,987,1439,122,222,201,527.3,rm_hit
Main,2,94,PARROT,DRAW,Unrelated,1070,1475,122,222,201,667.5,rm_hit
Main,2,95,CRIB,BABY,Related,912,1419,112,212,201,412.4,rm_hit
Main,2,96,HUSBAND,WIFE,Related,926,1497,112,212,201,415.4,rm_hit
Main,2,97,FROSTING,PIZZA,Unrelated,922,1576,122,222,201,599.7,rm_hit
Main,2,98,YES,NO,Related,1052,1553,112,212,201,407.3,rm_hit
Main,2,99,REMAIN,STAY,Related,974,1553,112,212,201,651.1,rm_hit
Main,2,100,LEFT,RIGHT,Related,962,1564,112,212,201,471.5,rm_hit
Main,2,101,ANATOMY,HATE,Unrelated,983,1480,122,222,201,501,rm_hit
Main,2,102,LOBE,EAR,Related,910,1497,112,212,201,341.9,rm_hit
Main,2,103,BOX,PANTS,Unrelated,1081,1526,122,222,201,583.7,rm_hit
Main,2,104,CRACKLE,TREE,Unrelated,1027,1500,122,222,201,498,rm_hit
Main,2,105,GLANCE,END,Unrelated,932,1418,122,222,201,513.6,rm_hit
Main,2,106,HINGE,CHEESE,Unrelated,1087,1497,122,222,201,446.5,rm_hit
Main,2,107,PEANUT,RUN,Unrelated,927,1469,122,222,201,438.1,rm_hit
Main,2,108,SOCK,FLOWERS,Unrelated,1096,1552,122,222,201,472.5,rm_hit
Main,2,109,SHINGLE,CHAIR,Unrelated,956,1591,122,222,201,532.9,rm_hit
Main,2,110,NAP,SLEEP,Related,1042,1439,112,212,201,587.8,rm_hit
Main,2,111,HIM,HER,Related,940,1582,112,212,201,404.7,rm_hit
Main,2,112,UP,DOWN,Related,939,1440,112,212,201,313.1,rm_hit
Main,2,113,BROOM,SWEAT,Unrelated,1040,1453,122,222,201,574,rm_hit
Main,2,114,DIME,PICKLE,Unrelated,990,1479,122,222,201,589,rm_hit
Main,2,115,DAGGER,JEANS,Unrelated,936,1421,122,222,201,453.3,rm_hit
Main,2,116,SHOVE,PUSH,Related,974,1485,112,212,201,686.2,rm_hit
Main,2,117,MOM,DAD,Related,992,1515,112,212,201,411.8,rm_hit
Main,2,118,BRIDE,GROOM,Related,1086,1465,112,212,201,420.8,rm_hit
Main,2,119,MARGARINE,BUTTER,Related,949,1442,112,212,202,461.2,rm_incorrect
Main,2,120,DESIRE,DOCTOR,Unrelated,1043,1560,122,222,201,746.1,rm_hit
