BlockName,ListNumber,TrialNumber,PrimeCaption,TargetCaption,Condition,ISIDuration,ITIDuration,PrimePortCode,TargetPortCode,Response,RT,Accuracy
Main,1,1,BEFORE,AFTER,Related,970,1523,111,211,201,540.8,rm_hit
Main,1,2,EVEN,CANDLE,Unrelated,1078,1473,121,221,201,637.2,rm_hit
Main,1,3,FOLLOW,PUSH,Unrelated,1057,1589,121,221,201,736.1,rm_hit
Main,1,4,AUNT,UNCLE,Related,913,1553,111,211,201,516.5,rm_hit
Main,1,5,QUACK,DUCK,Related,1033,1491,111,211,201,710.2,rm_hit
Main,1,6,ROAR,SISTER,Unrelated,1036,1550,121,221,201,561.8,rm_hit
Main,1,7,SPLASH,HER,Unrelated,1060,1519,121,221,201,810.1,rm_hit
Main,1,8,DILL,PICKLE,Related,972,1529,111,211,201,735.8,rm_hit
Main,1,9,PAIL,DOWN,Unrelated,1021,1588,121,221,201,570.7,rm_hit
Main,1,10,SOBER,EGG,Unrelated,923,1424,121,221,201,495,rm_hit
Main,1,11,TUNA,FISH,Related,914,1464,111,211,201,842,rm_hit
Main,1,12,BOUQUET,FLOWERS,Related,1011,1429,111,211,201,655.7,rm_hit
Main,1,13,DILEMMA,THIRST,Unrelated,951,1501,121,221,201,609.3,rm_hit
Main,1,14,SKETCH,DRAW,Related,920,1509,111,211,202,737.4,rm_incorrect
Main,1,15,BREEZE,SLEEP,Unrelated,1051,1568,121,221,201,539.9,rm_hit
Main,1,16,DESPISE,HATE,Related,907,1448,111,211,201,681.4,rm_hit
Main,1,17,TABLE,CHAIR,Related,1003,1573,111,211,202,696.4,rm_incorrect
Main,1,18,DUSK,HEADACHE,Unrelated,982,1530,121,221,201,514.7,rm_hit
Main,1,19,TROUSERS,PANTS,Related,996,1463,111,211,201,534.4,rm_hit
Main,1,20,DIAMOND,RIGHT,Unrelated,987,1428,121,221,201,709.4,rm_hit
Main,1,21,LOW,HIGH,Related,1060,1559,111,211,201,572.6,rm_hit
Main,1,22,PERSPIRE,SWEAT,Related,971,1422,111,211,201,640.3,rm_hit
Main,1,23,JIGSAW,PUZZLE,Related,948,1561,111,211,201,433.9,rm_hit
Main,1,24,RAYS,BUTTER,Unrelated,1009,1510,121,221,201,483.6,rm_hit
Main,1,25,PHYSICIAN,DOCTOR,Related,974,1557,111,211,201,464.5,rm_hit
Main,1,26,CLIMBER,CLOTHES,Unrelated,968,1590,121,221,201,660.2,rm_hit
Main,1,27,QUIZ,TEST,Related,987,1405,111,211,201,405.9,rm_hit
Main,1,28,FLUNK,DAD,Unrelated,900,1433,121,221,201,434.8,rm_hit
Main,1,29,EXHAUSTED,TIRED,Related,1099,1431,111,211,201,518.4,rm_hit
Main,1,30,CHAPTER,LIE,Unrelated,922,1432,121,221,201,473.4,rm_hit
Main,1,31,DENIM,JEANS,Related,930,1501,111,211,201,507.6,rm_hit
Main,1,32,PEPPERONI,PIZZA,Related,1059,1422,111,211,201,526,rm_hit
Main,1,33,NOVEL,NAIL,Unrelated,1035,1543,121,221,201,564.3,rm_hit
Main,1,34,OAK,TREE,Related,902,1419,111,211,201,395.2,rm_hit
Main,1,35,DEPART,CRACKER,Unrelated,1082,1597,121,221,201,656.2,rm_hit
Main,1,36,SLIP,NO,Unrelated,1025,1441,121,221,201,455.8,rm_hit
Main,1,37,WEARY,STAY,Unrelated,1014,1582,121,221,201,622.2,rm_hit
Main,1,38,BAIT,LATE,Unrelated,1071,1542,121,221,201,509.1,rm_hit
Main,1,39,LARGE,BOOK,Unrelated,1013,1412,121,221,201,463.5,rm_hit
Main,1,40,CLEVER,EAR,Unrelated,964,1466,121,221,201,521.1,rm_hit
Main,1,41,HALT,STOP,Related,1098,1408,111,211,201,664.3,rm_hit
Main,1,42,TOSS,UNDERSTAND,Unrelated,996,1472,121,221,201,472.5,rm_hit
Main,1,43,WRENCH,BABY,Unrelated,909,1473,121,221,201,609.5,rm_hit
Main,1,44,HE,SHE,Related,1026,1443,111,211,202,789.8,rm_incorrect
Main,1,45,SCENT,GROOM,Unrelated,1047,1455,121,221,201,554.8,rm_hit
Main,1,46,COB,CORN,Related,974,1410,111,211,202,442.4,rm_incorrect
Main,1,47,OFF,ON,Related,1045,1465,111,211,201,552.6,rm_hit
Main,1,48,BRAWL,FIGHT,Related,972,1488,111,211,201,624.3,rm_hit
Main,1,49,TOAD,FROG,Related,969,1478,111,211,201,487.2,rm_hit
Main,1,50,JOG,RUN,Related,903,1484,111,211,201,416.9,rm_hit
Main,1,51,STONE,WIFE,Unrelated,923,1564,121,221,201,497.1,rm_hit
Main,1,52,CHEDDAR,CHEESE,Related,983,1501,111,211,201,348.1,rm_hit
Main,1,53,CUP,OUT,Unrelated,933,1418,121,221,201,563.7,rm_hit
Main,1,54,BEGINNING,END,Related,905,1418,111,211,202,456,rm_incorrect
Main,1,55,MEN,MONEY,Unrelated,975,1415,121,221,201,961,rm_hit
